LRBFUDFDRFFRLRURLUDBURFDBBFRUDLDULBLDLLFLDUBUDFBRBUFRB	U  L2 D' B2 R2 U' R2 F2 R2 U' F2 D2 R  B2 R2 U' R' B  D  L'	20	373	true
FLDFUBBDLDRFDRFDFURBBBFRFFRLLFRDRBBBUUUULURUULDRDBLLLD	R2 F2 U2 L  F  U' D  B' D' R' U2 L' F2 R  F2 U2 B2 U2 B2	19	961	true
RBDDURLFFDDRDRRLFRBLLBFBLBBURDRDURUDULUDLUUFFFLBUBFBLF	B  R2 D2 R2 F' L2 B' L2 B  U2 B2 L2 R  F' U2 R  F  D  F2 U	20	507	true
RBBDURFUFLBDLRLFLDRRUDFULFRFDUFDBURBULDULBBRDLUBFBFRDL	U2 R' D2 R' D2 F2 L' B2 R  B2 L2 D' B2 F2 L  R2 B' F2 R' F2	20	988	true
RULDULDRRUBUBRFLDLLBBFFDFRFUUUUDRFLBBFFULRDBRBFDLBLDDR	F  D2 F' D2 B' R2 B' L2 F' L2 F  L2 R' U2 R  U' F  D' B' U2 R	21	663	true
BDBBUUFUBDFDURDRBDURRDFLLBFURDLDULFFRLRLLFUDFLBURBFLRB	F2 D2 U  B2 U' R2 F2 L2 B2 D  L2 R' B' U' L2 D2 U' F  D' R2	20	500	true
UFRFUUULLDFDURDLRLBUBRFBRLFDBUFDUDRURLRBLBFRFBDFLBDBDL	D  F  D  L' B  D' F' B2 U2 F2 R  F2 L2 U2 D2 L  U2 L2 F2 U  L	21	1568	true
RLBBUULRLBBRBRFRFFFBUUFLRUBFLULDDBRUDDDDLRDDUDFFUBRLFL	D  L2 U2 L' U' F' L  B  R  L' F2 U2 L  B2 D2 R  B2 R' B2 L	20	273	true
DLUUUDFBFRLRRRBRFFLDDRFDDRURFFUDDUULBFUFLBBLBBBLUBLDRL	U2 F  U2 F2 R2 F  R2 D2 R2 F  R2 F2 L' R2 U' F  D  R' F  L' U	21	598	true
BBRBUUBULURFDRFULFLFFLFBRRRFFBDDULRLDLDRLFULUDURDBBDDB	R  U' D2 B  D2 B2 D2 L2 B' F  L2 D2 F' L' U' L2 F  R2 U2 L'	20	700	true
DDDFUBDRRDLFURLLFUBDFFFRRUFFLUBDRUURRDLBLUBDULLBFBRBBL	D2 F2 R2 U' F2 R2 D  L2 D' R2 D' B' U  L' U2 B  F  D  F2 L'	20	141	true
RDBBUBDUFLLDURDFFRRLUFFRBLLUFDRDDRFUUUBDLUFBLLLBRBBFRD	R' F' L  D2 B2 L  B2 D2 R  B2 R  F2 L' B' D  U  F  L  B2 F' R	21	3491	true
LDLLUBBFBDUFLRRFBLLURLFDFRRRBUUDLBFUFFDDLUURDUBDDBFBRR	U2 R2 F2 R2 B2 F' R2 B  R2 U2 R2 B' L' D  F  L' R  D  F	19	89	true
LLRUURULFUUDRRRFFRBURBFDBDULBLBDLDDFBFRRLUFLDBDUFBBDFL	R  D' R2 D  B2 R  L' U  F  L2 U2 D2 F' U2 B' U2 F2 L2 D2 L2 R'	21	1378	true
RBRUUBLRFUDDDRBDRDUDRLFLBBLULBUDFRDFURFFLUFFLBUBRBLLFD	D2 B' L2 B' L2 R2 F  L2 U2 B2 U2 F' L' D' U  F2 R' F2 D' L2 F	21	893	true
LBURURLUFLFFURLRFRBRUFFFLLFFUDRDDBBBDBULLLRDDRUBBBDUDD	B2 D' U' R2 F2 U' B2 D' B2 U2 F2 B  U2 R  B' R  B' R  U' B  D	21	865	true
LRLUUBRLRUUFLRDUFBDFBFFUUBBRLLBDRLURDFFRLDDDFUBBLBDDRF	B2 U2 F2 D' B2 U' L2 F2 R2 B2 D2 U  B' D  U2 F  R2 B' R' D2 B2	21	895	true
DFLBUBRDRUDDDRBLLFFRBRFLLUBBBDRDFDFUFRULLUBFUFURLBULDR	D2 U2 F  D2 F' L2 B2 U2 B' R2 B2 R' D  F2 L  B' L2 D' F' U' R	21	1428	true
RRLFURBBLFDUBRBFURRDDUFLFDURLLRDFBUUBDUFLBDFDBUDRBLFLL	U2 L2 R2 B  R2 D2 F' R2 F' L2 F2 L' B' D  R' U  F2 U2 F  U2 L	21	1220	true
RULBULUFRFUDURFDRRLDURFBUDBFBRBDULDBDRBRLFBLLFFFLBDULD	D2 L2 D' B2 D2 U  L2 R2 U' L2 U  F2 L  B' D  R' D2 F' R  B  F2	21	255	true
UFDDURFDFLULFRBRLBRBUFFDLRBFBUDDURURLLDBLRURDBLBLBUDFF	R2 B' R2 F  D2 R2 B  R2 F' D2 U  B2 D  L' F  R2 F  D  U  R'	20	3041	true
BFLBURUFUFFDURUBDLBDLFFBRBRDLDBDLRDULDRLLUURFFLDRBUBRF	B2 L' F  D2 U  L2 D' F2 U  R2 F2 L2 B2 F  L' U  L  R2 U' F	20	1723	true
FDBBULUBBRUDDRURDDFDULFRUBULRFUDFLLBRULFLFDRBLLDFBRRBF	F  D2 R2 B  D2 U2 B  D2 L2 F' U2 R' U  B' R2 B' D' L2 R  B2 L	21	2843	true
LBDBUDBFUFLFRRRFRDDULBFDFLDUURFDURLLBDRFLLBRRLUUBBDBFU	F2 R2 U2 L2 U  R2 D  B2 R2 D2 R2 U  R' B' R' F2 D2 B' U' L  F2	21	122	true
DDFFUULLRUFDRRBDLLUUBUFBFBLUDBDDBDLULRFLLRBRRRFFUBDBFR	B2 L  F2 U2 F2 D2 R' U2 R2 D2 B2 L' U  B2 F  D2 F' R  U	19	103	true
RRFFUFRBULUDDRULRRBRBLFFFDBLBDDDFDDUULDLLUFLURUBBBBFRL	L' U2 F2 L  B2 F2 R  F2 L' D2 R' D2 B' F' U  R' B2 U  F' R' F'	21	442	true
LDFDURBUFUDDURLLBLUBRUFRDLBRFDFDLBBDUBLULFURBRFFDBLFRR	U' R' D2 R  D2 B2 U2 L  B  F2 D2 L2 U  D2 F2 B2 D  B2 R2 B2 U	21	474	true
FFLRURFBUFUBLRLFBLDDLDFFRUDBLRUDRRLUUFLULRBFDDDRBBBBDU	R' D' B2 D' L2 D2 R2 F2 D' F2 D  B2 D' R' B2 L  F  L' B  R' U	21	124	true
FRRFUUUBLDLBLRDBFURRBDFDFLLDFULDUBBLRRFBLRRBLUUDFBDFUD	B2 L' U' B2 D  L2 D' U' B2 U' F2 L2 F2 R' F' U2 L  R2 D' F2	20	975	true
LBDFURBBRFDBBRUDRLRDUFFUBLRUUFFDBFDDDRUFLLUDLRLBRBUFLL	L2 D  L' U  L2 U2 R' B' L' B2 U2 R2 D  R2 D2 L2 D' F2 R2 D'	20	765	true
ULLRUBFUDRLFRRDDBRDFBDFUFFLRRBFDDLLBRBLULFULDUDFRBBUUB	L2 F2 R2 B2 U  L2 U  R2 F2 U  B2 D' B' R2 U' R' D2 B' U' L  U	21	451	true
FLRRURBBFRBBBRFLLUDUDRFDUDDFFFRDBDLBUURULDLFLUURLBFLDB	B2 D  L2 D' L2 B2 U  L2 D' R2 D2 L' B' F  R  D' B  L2 D2 U2 F	21	661	true
FBDBULLRFUFFRRUUDLDBRLFFBLLRDFUDFRDURUBBLUDRULLDFBDBRB	L2 D' F  D2 F' R2 U2 F2 U2 F' D2 R2 F  L2 R  F  U  B2 R2 D  U2	21	756	true
RFULUBLDBLUFLRFBLUFBDBFUUURFRDRDDRFBDFDDLLBBLRUFDBRLRU	R2 F  D2 L  D' R  B  R2 U2 R2 D' R2 B2 D' B2 U  B2 R2 F2 L' U2	21	651	true
DRRUURBLLUDDRRUFLDUBFRFBLURDBULDDRBFFLLFLUBFBBFRFBDLDU	L2 D' F2 R2 D  U2 L2 F2 L2 B2 R2 U  R  D  B' R  D  F  L' R2 U2	21	146	true
DDLFUUBRLUBUDRBFDLRUFRFBDURRLUFDRFDDBLUBLFDUBBLLLBRFFR	F2 B2 R  D' L  B  D  F' L2 D  F2 D  R2 U' B2 D  B2 U' R2 D2 B	21	465	true
DDRBUDLDULLDRRFRUBFBBUFUUBBFRURDBUFDFLDFLLFDLBFRLBRLUR	B2 F' U2 F  L2 U2 L2 U2 F  U2 B' U  L  R' U' L  B' F2 L  D	20	891	true
LDUUULDBFRFRDRUFFLBLDRFBUURFLUDDRDDDBRLFLBBRLBLUBBUFFR	B2 F2 L2 U' F2 D  R2 D' B2 U' F2 U2 L' F' D' U' L2 B' D2 L2 D	21	169	true
DLFUULFDRFFURRRLLBRBUDFFRFUUDBUDBDLRBBDULRFFBLDLBBRDUL	L' U  R  F  R  F2 B' R' B2 D2 R' F2 L  F2 R' B2 D2 F2 R2 F	20	227	true
RFRFUFRDBLUUFRRBUDDBDDFLFBLLLURDBFRBUDFULLLUUFRBDBLRBD	U  R2 U2 F' D  R  B' D' B2 R' D2 L  B2 R2 L  B2 U2 L  B2	19	164	true
UBFUUDBBLUFDDRDBUDRRFLFLDURBFDFDLBBFRRUBLFLRLRLFRBULDU	U  F' D' F' R2 L  B' R  U2 D2 B  R2 B2 R2 D2 F  L2 B  L2 F2 U'	21	623	true
FRDDULLBFRBBDRUBLUDRDDFLLUUFRRDDFFLBUFBFLBURDRFRBBULUL	D' L' U2 D' L2 F  L  F2 R2 D2 R2 D' R2 L2 U' F2 D' B2 L' F  U'	21	3673	true
LUURUFLLLUUFDRDBBFDDFLFRBFRRRDUDRFLDBUBDLFLBURLUBBFRBD	F  D2 R2 F  R  L2 F' U' B2 U' R2 U  B2 U2 R2 L2 D  F2 U  F  D	21	615	true
BUBDULDUUBUDLRRLFFLFRBFDFRURUBDDLFFUDFFBLDRRDLBRBBLLRU	R2 B2 R' U2 L' F2 R' U2 L2 B2 F2 R' F  R2 F  U  F' D  B2 U' L2	21	966	true
UBLLUBRDFUUFRRRUDLBFRBFFDFRFUBRDBLLBLUDDLLDDRURBUBLDFF	R2 L' B' U2 R  L' U  B  F2 D' F2 D  B2 D2 L2 U  F2 U2 L2 B2	20	93	true
LDBRURLBFRDLURFBRBUUDLFFULRRBDDDURLDFBFFLUBFFUBDRBLLDU	U' F  B2 L' D  B  U  R  F2 L2 B2 L2 D2 R2 D2 B' R2 F' L'	19	828	true
BFBDUULRUFLURRUBBFBBLRFULBRFUDFDLRDDLBUDLFUDDRLDFBLRRF	F' D' R' F2 U2 L' B2 U2 R' U2 F2 R' F2 R' F  D' L  B  D  F  R	21	527	true
LLLBURRUDRUBRRFRBFULBBFFRDUDLFRDRBDUFUBBLLLDFDFDUBDLFU	L2 R2 U2 B2 F2 D' B2 U2 F2 D' R2 B' D' L  R2 F' R2 U2 B2 L' U2	21	472	true
LDRFUUBLFDRDBRBRUBUULFFUUBUFLFDDFRLUDDLBLRFRLBLBDBRRFD	R  U  B2 R2 B2 F2 D2 B2 R2 D  F2 U' L' F  L2 B  L' B' L  B' R'	21	1499	true
RDLBULBUBUUBLRUDFRDBLFFBUDRFLFBDLFDUURRULRLDLDFBRBFFRD	F' L  F' U2 B' D2 R2 F' U2 F  R2 F2 U2 L2 D  B  L2 D' U2 L' F2	21	758	true
FLRUURDRLDBUDRBLDRLFBDFLRFFUDUUDRBFDRFFBLBLRBFUDLBUBLU	R2 U' R2 F2 D' B2 R2 F2 R2 D2 U2 R' B' F' D  R2 F' L2 R  U  F'	21	465	true
RFLRUUDDRUBFRRFDFLLFBDFBDBBBDRBDLRDUDUFLLLULLUUFRBUBRF	F2 R2 F2 D' R2 F2 U  B2 U  B2 D' L2 R' D2 B  L' U' F2 D' B'	20	113	true
LLLBUBURFRLDURULLRRFDDFLDUBRBDDDFFDBBRFULBUFBFDURBFURL	L2 D  R2 D2 R  F2 R' B2 R  F2 U2 R2 U2 L2 U  B2 U  R' B  D2 F	21	564	true
BLFDUFFUFDRUURFBLURRLBFBRDRUBDBDUFFBLFDDLRRLBLDDUBRLLU	R' U  F2 L2 R2 D  R2 D2 F2 R2 B2 R2 L  U  R  D' U' F  L  U2 L	21	1441	true
BBDRULRFFUFFURLLUBUURLFRLFFDRUDDBRDLDDBBLUFFBLLRDBRUBD	D2 B2 F2 L2 F2 U2 L' U2 R  F2 L  B2 U' L2 F  D' B' L' D2 U' B2	21	416	true
URBFUFDLDLRRRRULLDFBFUFUURUFBBDDFRDLRDRLLFBLLDDFBBUBBU	D2 F  U2 R2 F2 R2 F  D2 B' R2 U2 R2 L  F  L2 U' L2 U' L' F' R	21	490	true
UDBUUURFFDLDURBBRRDRLFFBUDLBRULDBULDFRFFLDFDRLBLLBUBFR	B' U2 R' F2 B2 D  F' D2 B' R' B2 U2 R  U2 R' D2 B2 U2 B2 R'	20	1317	true
UFFRUFRDDRUUFRBBFRFBBUFDFDDRLLUDRFRBLUURLLLBDLLBLBDUBD	L  U  D2 F  L2 D  F  D2 B' R' D2 R' B2 L  U2 L' B2 L' D2 R2 U2	21	552	true
UUFBUDBFUBLLBRUUUDLRRLFLBDBDRLDDFURRFRDBLFFFRDLLBBDFUR	D2 R2 D2 L  F2 D2 B2 F2 R2 U2 R' B  U  L' B  R' D' B' U2 F' U'	21	3359	true
LLDRUBDBLBULURBFFRRLULFRFRRDFULDURRBUBBDLDFFLBUFDBFUDD	L  B  R' U' F  D' R2 L  F' U2 B' R2 F  U2 R2 B' L2 B  D2 F  L'	21	780	true
LBBLUUURDFBRRRFLBRBDRUFFURUFUBLDDDFUFBRDLLLDLDRDLBFFUB	L' F  R' U' B2 L' F2 L' F' U2 R2 U  L2 F2 D2 F2 U' L2 U' F2	20	592	true
FLBRULDBBDFUFRBLULBDRRFDFUDLFFLDRDBUUDLULFRDURURRBBBLF	F  L  F2 R' U2 R' F2 R' B2 L  B2 U  B' F  D' U' L  R  U' L	20	1690	true
LUDDULFULUULFRBULRRBFDFRRDFBBRBDFLRBBFDDLLDLDBFURBRUUF	F2 U' F2 D2 B2 U' L2 U' B2 U' F2 U' F' D2 U2 L  D' F' L2 U  R	21	89	true
RUULUBUBFRRRBRDFLUFUDLFDUULRRDFDUBFBBDLDLBDRFBFDFBRLLL	U2 L' F  L2 F' U' D' R' F  R2 D2 B2 R2 U  B2 U  B2 D  L2 D  R2	21	308	true
BUDRUBFBBULFRRLFFLUDLFFUBLUDDLFDRFUBRBRRLDDLRLBUUBDDFR	R2 B  R2 U2 R2 D2 B  R2 D2 B  R2 L' U' R  U  L2 R  U  F2 U2	20	798	true
RDFBUFULLDRDRRUBUFLBBFFUUUUFFRRDLLDRBDBLLLDBLRFDBBDURF	R2 B  F2 U  B2 D2 L2 D' B2 D  R2 F2 D' B2 R  F  U  L2 U  B2 R'	21	935	true
DRRBUDULLBFULRBLBLBUULFBRUFBFUDDRLFBFURRLFDLDFURDBDDRF	R' L2 D2 L2 F' R' D  R2 F' U2 B' U2 F2 D2 B  U2 R2 L2 B  L' D	21	735	true
BDRDURBBBLFBURBLRLDLDDFRRFFDLULDBFDDULRFLBRUFUFLUBUFRU	L' D  F2 L2 F2 L2 D2 U' R2 F2 D  F2 U2 R  F' D  B  R2 B' F2 L	21	466	true
LDUBUFLFUBUBDRLDUDFLRRFFRLLDBBDDBUUBURDRLDFLFLBFUBFRRR	L' D  R2 F2 R2 B2 U  R2 U  L2 U' B2 D' B  U' L  U2 B' R2 F  U	21	202	true
BFUDUUDLLBLFDRFRUBLFUBFLDRFBFDLDBLBUDRFRLDFBLRURDBURRU	D2 R  U' R2 U' L2 F2 U' L2 D' F2 U  L2 D' B  L2 D  F' U  R' U'	21	174	true
BBBLUBFBDBLLRRBRRFRDLDFFLFBUDUUDDUULDFDLLLFRFURRUBUDFR	R2 L  D' B2 R' D' B' R' D2 L2 B  L2 B  U2 F2 D2 B2	17	78	true
LRFDUUFRLDLRBRURDBLFBLFULUBBRUBDFDFRFLUDLBRDUUBDFBRDLF	B' R  F  R2 U  D' L  F  R' D2 F2 R' D2 F2 B2 L' D2 L' F2 B2 U'	21	524	true
FDBBUBDULULUDRUFLRRLFRFFBRLUDDRDFDRFUUBBLFLBLRLRFBDDUB	D  F  B2 R2 D' F2 U' B2 U2 F2 R2 U  R2 U  B' L2 D' R  B' F2 L	21	212	true
UFBRURFDBRUDRRUDLBLFUBFFDDFFBLLDDUURRBURLLBFRLUFBBDDLL	L  B' L  U' R  B2 U  F  U2 F2 B  U2 D2 F' D2 R2 D2 L2 B  D  R	21	1390	true
FFBLUBUBRFRURRLURDFUUUFFLLBDDLBDUDRFRULBLFBLBRDDFBDLDR	U' L  F2 U2 R  D2 L' U2 L  F2 R2 U2 L' B  F2 U2 B2 R  D  L  B'	21	797	true
RURFURUURFFDDRULRLFRUDFLLLBBBDUDBDBDULLFLRRLUBBBFBDFDF	F  R' D  F2 B2 L' F' R' U  R  L' B2 R  F2 B2 U2 R' F2 B2 R  F2	21	1686	true
DFLBULFBBDUDLRDLULLRRDFDRFBFLDUDBUDUFLUFLFRRUFURRBRBBB	F2 U  L2 U  L2 F2 R2 U  F2 D2 L' F  R2 U2 L  U2 R  U' L  B	20	2075	true
LUDLUFDLDLRRDRUFBDBDFDFRLRRBBUBDLUDBUULLLBRUUFRFFBFRFB	D2 R' B2 U' B2 R2 D2 L2 D  L2 D' L2 B2 U  B' D' U' F' D  L' B'	21	356	true
LUUDUDLFDRLBLRULLRDUBFFBUBFRRURDFFUBFBBFLDDDFLLDRBRUBR	R2 D  B2 R2 D  R2 F2 L2 U' L2 D' L' B2 U2 R  F  D  B' D2 B' R2	21	1420	true
BLLBUULUBRBFURDBRDFRURFFRFLDDULDBFLBLDDFLFRBFUDDRBLRUU	U2 R  U  F2 U2 B2 L2 U' B2 L2 U2 B2 D  F  L2 D' L' U  B' L2 F	21	1013	true
DDBRUBDLFULULRURRRBURDFFBLDUDBFDBUUFLFLFLRLULRBFBBDDRF	D' F  D2 F2 L2 D2 B  L2 U2 F' L2 F' U2 D  L' D' U' R  F' R  D'	21	257	true
DFRFUDBLUFRFRRBUUFLBLDFFBRRUBBFDRLLRRUDULBDDLDLBUBLUDF	U  D  R  B' L  D2 F  B2 U  D  F2 U  B2 D  R2 F2 L2 D  B  R' B'	21	3804	true
UBRRUUUDDBLDURFFRRBFLLFBUBDLLRBDDFUUFURRLDLRBBDLLBFFFD	R' F2 R2 F2 R2 F2 U' F2 U' B2 R2 D2 B' D' F2 R' F2 L2 F  U'	20	293	true
